Italy,,Buguggiate,near Comum (Como) (30807); in the provincia di Varese,0,AD 0,0,AD 0,"45.7792042,8.8078178;"
Italy,,Cremella,near Comum (Como) (30807); in the provincia di Lecco,0,AD 0,0,AD 0,"45.7396559,9.3020322;"
Italy,,Eupilio,near Comum (Como) (30807); near Mediolanum (Milano) (3308); in the provincia di Como,0,AD 0,0,AD 0,"45.78873,9.27804;"
Italy,,Fino Mornasco,near Comum (Como) (30807); in the provincia di Como,0,AD 0,0,AD 0,"45.7429,9.04996;"
Italy,,Gera Lario,near Comum (Como) (30807); in the provincia di Como,0,AD 0,0,AD 0,"46.169090,9.370383;"
Italy,,Gorla Maggiore,near Comum (Como) (30807); in the provincia di Varese,0,AD 0,0,AD 0,"45.6651262,8.8967842;"
Italy,Leucerae,Leucerae,near Comum (Como) (30807); in the provincia di Como,400,AD 400,450,AD 450,"45.315112,8.856922;"
Italy,,Montorfano,near Comum (Como) (30807); in the provincia di Como,0,AD 0,0,AD 0,;
Italy,,Solbiate Olona,near Comum (Como) (30807); in the provincia di Varese,0,AD 0,0,AD 0,;
Italy,,Tradate,near Comum (Como) (30807); in the provincia di Varese,0,AD 0,0,AD 0,"45.70843,8.90763;"
Italy,Baretium,Baretium,near Mediolanum (Milano) (3308); near Comum (Como) (30807); in the provincia di Varese,0,AD 0,0,AD 0,"45.82888888888889,8.821666666666667;"
Italy,,Andrate,near Eporedia (Ivrea) (19939); in the provincia di Torino,0,AD 0,0,AD 0,"45.5279009,7.8751874;"
Italy,Forum Vibi,Forum Vibi,in the provincia di Cuneo,-199,BC 199,299,AD 299,"44.78342,7.37417;"
Italy,Laumellum,Laumellum,near Ticinum (Pavia) (30699); in the provincia di Pavia,300,AD 300,450,AD 450,"45.122041,8.79735;"
Italy,,Breme,near Laumellum (Lomello) (31554); in the provincia di Pavia,0,AD 0,0,AD 0,"45.12756,8.62564;"
Italy,,Frascarolo,near Laumellum (Lomello) (31554); in the provincia di Pavia,0,AD 0,0,AD 0,;
Italy,,Gambolò,near Laumellum (Lomello) (31554); in the provincia di Pavia,0,AD 0,0,AD 0,;
Italy,,Gravellona Lomellina,near Laumellum (Lomello) (31554); in the provincia di Pavia,0,AD 0,0,AD 0,;
Italy,,Mede,near Laumellum (Lomello) (31554); in the provincia di Pavia,0,AD 0,0,AD 0,;
Italy,,Mortara,near Laumellum (Lomello) (31554); in the provincia di Pavia,0,AD 0,0,AD 0,;
Italy,,Pieve del Cairo,near Laumellum (Lomello) (31554); in the provincia di Pavia,0,AD 0,0,AD 0,"45.0492,8.80322;"
Italy,,Robbio,near Laumellum (Lomello) (31554); in the provincia di Pavia,0,AD 0,0,AD 0,;
Italy,,Rosasco,near Laumellum (Lomello) (31554); near Novaria (Novara) (19861); in the provincia di Pavia,0,AD 0,0,AD 0,"45.2501067,8.5775404;"
Italy,,Valeggio Lomellina,near Laumellum (Lomello) (31554); in the provincia di Pavia,0,AD 0,0,AD 0,"45.1496315,8.8623316;"
Italy,,Vigevano,near Laumellum (Lomello) (31554); in the provincia di Pavia,0,AD 0,0,AD 0,;
Italy,,Lodi,ca. 8 km east of Laus Pompeia (Lodi Vecchio) (31568); in the provincia di Lodi,0,AD 0,0,AD 0,"45.30989,9.50085;"
Italy,Laus Pompeia,Laus Pompeia,ca. 8 km west of Lodi (31567); in the provincia di Lodi,-199,BC 199,799,AD 799,"45.303456,9.418776;"
Italy,,Baggio,near Mediolanum (Milano) (3308); in the provincia di Milano,0,AD 0,0,AD 0,"45.4654219,9.1859243;"
Italy,,Besnate,near Sibrium (Castelseprio) (31580); near Mediolanum (Milano) (3308); in the provincia di Varese,0,AD 0,0,AD 0,"45.6983694,8.7650437;"
Italy,,Biumo Inferiore,near Mediolanum (Milano) (3308); in the provincia di Varese,0,AD 0,0,AD 0,;
Italy,,Brebbia,near Mediolanum (Milano) (3308); in the provincia di Varese,0,AD 0,0,AD 0,"45.82983,8.65042;"
Italy,,Bregano,near Mediolanum (Milano) (3308); in the provincia di Varese,0,AD 0,0,AD 0,"45.6957823,9.0582072;"
Italy,,Bussero,near Mediolanum (Milano) (3308); in the provincia di Milano,0,AD 0,0,AD 0,"45.5360972,9.3717002;"
Italy,,Carate Brianza,near Mediolanum (Milano) (3308); in the provincia di Monza e Brianza,0,AD 0,0,AD 0,"45.67574,9.23723;"
Italy,,Caravate,near Mediolanum (Milano) (3308); in the provincia di Varese,0,AD 0,0,AD 0,"45.8755043,8.6481809;"
Italy,,Carnago,near Mediolanum (Milano) (3308); in the provincia di Varese,0,AD 0,0,AD 0,"45.7168947,8.8627608;"
Italy,,Casalzuigno,near Mediolanum (Milano) (3308); in the provincia di Varese,0,AD 0,0,AD 0,;
Italy,,Sibrium,in the territory of the Insubres (20719); near Mediolanum (Milano) (3308); in the provincia di Varese,0,AD 0,0,AD 0,"45.728752,8.859317;"
Italy,,Cittiglio,near Mediolanum (Milano) (3308); in the provincia di Varese,0,AD 0,0,AD 0,"45.2080473,8.9605932;"
Italy,,Corbetta,near Mediolanum (Milano) (3308); in the provincia di Milano,0,AD 0,0,AD 0,"45.4695652,8.9189319;"
Italy,,Cornate d'Adda,near Mediolanum (Milano) (3308); in the provincia di Monza e Brianza,0,AD 0,0,AD 0,"45.647793,9.465540;"
Italy,,Desio,near Mediolanum (Milano) (3308); in the provincia di Milano,0,AD 0,0,AD 0,"45.6186654,9.2076935;"
Italy,,Cedrate,near Gallarate (30845); near Mediolanum (Milano) (3308); in the provincia di Varese,0,AD 0,0,AD 0,"45.6640069,8.8074431;"
Italy,,Jerago con Orago,near Mediolanum (Milano) (3308); in the provincia di Varese,0,AD 0,0,AD 0,"45.706165,8.798483;"
Italy,,Ispra,near Mediolanum (Milano) (3308); in the provincia di Varese,0,AD 0,0,AD 0,"45.8148,8.61294;"
Italy,,Barza,near Ispra (31587); near Mediolanum (Milano) (3308); in the provincia di Varese,0,AD 0,0,AD 0,"45.8140145,8.6120792;"
Italy,,Quassa,near Ispra (31587); near Mediolanum (Milano) (3308); in the provincia di Varese,0,AD 0,0,AD 0,;
Italy,,Leggiuno,near Mediolanum (Milano) (3308); in the provincia di Varese,0,AD 0,0,AD 0,"45.87588,8.62063;"
Italy,,Liscate,near Mediolanum (Milano) (3308); in the provincia di Milano,0,AD 0,0,AD 0,"45.4830423,9.4092205;"
Italy,,Lomagna,near Mediolanum (Milano) (3308); in the provincia di Monza e Brianza,0,AD 0,0,AD 0,"45.6639325,9.3775301;"
Italy,,Lomazzo,near Comum (Como) (30807); near Mediolanum (Milano) (3308); in the provincia di Como,0,AD 0,0,AD 0,"45.6984251,9.0365349;"
Italy,,Monvalle,near Mediolanum (Milano) (3308); in the provincia di Varese,0,AD 0,0,AD 0,"45.8552098,8.6343935;"
Italy,,Morazzone,near Mediolanum (Milano) (3308); in the provincia di Varese,0,AD 0,0,AD 0,"45.7650204,8.831489;"
Italy,,Mornago,near Mediolanum (Milano) (3308); in the provincia di Varese,0,AD 0,0,AD 0,"45.7501813,8.7538274;"
Italy,,Rosate,near Mediolanum (Milano) (3308); in the provincia di Milano,0,AD 0,0,AD 0,"45.3510999,9.0173579;"
Italy,,Sumirago,near Mediolanum (Milano) (3308); in the provincia di Varese,0,AD 0,0,AD 0,"45.7386487,8.7812638;"
Italy,,Bizzozero,southeast of Baretium (Varese) (31551); northwest of Mediolanum (Milano) (3308); in the provincia di Varese,0,AD 0,0,AD 0,"45.7887251,8.8479368;"
Italy,,Provincia di Varese,,0,AD 0,0,AD 0,;
Italy,,Villa Cortese,near Mediolanum (Milano) (3308); in the provincia di Milano,0,AD 0,0,AD 0,;
Italy,,Vimercate,near Mediolanum (Milano) (3308); in the provincia di Monza e Brianza,0,AD 0,0,AD 0,"45.61545,9.36801;"
Italy,,Vizzola Ticino,near Mediolanum (Milano) (3308); in the provincia di Varese,0,AD 0,0,AD 0,"45.6333532,8.6709121;"
Italy,,Castiglione Olona,near Mediolanum (Milano) (3308),0,AD 0,0,AD 0,;
Italy,,Agrate Conturbia,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.6635444,8.5669527;"
Italy,,Arona,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.7586155,8.5581824;"
Italy,,Biandrate,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.4482748,8.4644471;"
Italy,,Bogogno,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.6637234,8.5374508;"
Italy,,Borgomanero,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.6989441,8.4624538;"
Italy,,Borgosesia,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.72045,8.27466;"
Italy,,Briga Novarese,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.737419,8.4503785;"
Italy,,Caltignaga,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.5183554,8.5899805;"
Italy,,Cameri,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.4988284,8.6615429;"
Italy,,Casalbeltrame,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.4374575,8.467801;"
Italy,,Casalino,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.3574746,8.5266859;"
Italy,,Casalvolone,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.3995248,8.4646168;"
Italy,,Cavallirio,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.6626892,8.3950702;"
Italy,,Cortenova,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"46.0000625,9.3823473;"
Italy,,Marzalesco,near Cureggio (30822); near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,;
Italy,,San Pietro a Marzalesco,near Cureggio (30822); near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,;
Italy,,Dormelletto,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.7329041,8.5752426;"
Italy,,Foresto Sesia,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"44.7303989,7.7302336;"
Italy,,Gattico,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.7099293,8.5189291;"
Italy,,Ghemme,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.5958705,8.4228612;"
Italy,,Gionzana,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.4393418,8.5430736;"
Italy,,Invorio Superiore,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.7293379,8.4919549;"
Italy,,Mercurago,near Arona (31606); near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.747778,8.548056;"
Italy,,Momo,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.5737737,8.5559174;"
Italy,,Mosezzo,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.4540569,8.5428756;"
Italy,,Pernate,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.446930,8.6221612;"
Italy,,Oleggio Castello,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.5951746,8.6350077;"
Italy,,Orfengo,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.3886868,8.5038663;"
Italy,,Pombia,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.6555,8.62846;"
Italy,,Romagnano Sesia,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.6347098,8.3816172;"
Italy,,Suno,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.63137,8.54437;"
Italy,,Vaprio d'Agogna,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.6026191,8.5552118;"
Italy,,Veruno,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.6924818,8.5298789;"
Italy,,Vicolungo,near Novaria (Novara) (19861); in the provincia di Novara,0,AD 0,0,AD 0,"45.4789961,8.4616152;"
Italy,Pitinum Mergens,Pitinum Mergens,near Acqualagna (32235); in the provincia di Pesaro e Urbino,-199,BC 199,799,AD 799,"43.613769,12.6510415;"
Italy,Clastidium,Clastidium,ca. 6 km west of Redavalle (31641); ca. 25 km south of Ticinum (Pavia) (30699); ca. 50 km west of Placentia (Piacenza) (3350); in the provincia di Pavia,-199,BC 199,799,AD 799,"45.011113,9.123457;"
Italy,,Redavalle,ca. 6 km east of Clastidium (Casteggio) (31640); near Placentia (Piacenza) (3350); in the provincia di Pavia,0,AD 0,0,AD 0,;
Italy,,Belgioioso,near Ticinum (Pavia) (30699); in the provincia di Pavia,0,AD 0,0,AD 0,;
Italy,,Bornasco,near Ticinum (Pavia) (30699); in the provincia di Pavia,0,AD 0,0,AD 0,;
Italy,,Carbonara al Ticino,near Ticinum (Pavia) (30699); in the provincia di Pavia,0,AD 0,0,AD 0,"45.164715,9.0646591;"
Italy,,Corteolona,near Ticinum (Pavia) (30699); in the provincia di Pavia,0,AD 0,0,AD 0,;
Italy,,Giussago,near Ticinum (Pavia) (30699); in the provincia di Pavia,0,AD 0,0,AD 0,"45.2677294,9.1442819;"
Italy,,Gualdrasco,near Ticinum (Pavia) (30699); in the provincia di Pavia,0,AD 0,0,AD 0,;
Italy,,Prado di Cura Carpignano,near Ticinum (Pavia) (30699); in the provincia di Pavia,0,AD 0,0,AD 0,;
Italy,,San Genesio,near Ticinum (Pavia) (30699); in the provincia di Pavia,0,AD 0,0,AD 0,;
Italy,,San Zenone al Po,near Ticinum (Pavia) (30699); in the provincia di Pavia,0,AD 0,0,AD 0,;
Italy,,Trovo,near Ticinum (Pavia) (30699); in the provincia di Pavia,0,AD 0,0,AD 0,;
Italy,,Zerbolò,near Ticinum (Pavia) (30699); in the provincia di Pavia,0,AD 0,0,AD 0,"45.217319,8.983489;"
Italy,,Gattinara,near Vercellae (Vercelli) (3313); in the provincia di Vercelli,0,AD 0,0,AD 0,;
Italy,,Biella,near Vercellae (Vercelli) (3313); in the provincia di Vercelli,0,AD 0,0,AD 0,"45.56304,8.05796;"
Italy,,Borgovercelli,near Vercellae (Vercelli) (3313); in the provincia di Vercelli,0,AD 0,0,AD 0,;
Italy,,Gabiano Monferrato,ca. 19 km east of Industria (Monteu da Po) (31487); ca. 40 southwest of Vercellae (Vercelli) (3313); in the provincia di Alessandria,0,AD 0,0,AD 0,;
Italy,,Occhieppo Inferiore,near Vercellae (Vercelli) (3313); in the provincia di Vercelli,0,AD 0,0,AD 0,;
Italy,,Salussola,near Vercellae (Vercelli) (3313); in the provincia di Vercelli,0,AD 0,0,AD 0,;
Italy,,Val Strona,near Vercellae (Vercelli) (3313); in the provincia di Vercelli,0,AD 0,0,AD 0,;
Italy,,Zubiena,near Vercellae (Vercelli) (3313); in the provincia di Vercelli,0,AD 0,0,AD 0,;
Italy,,Stroppiana,near Vercellae (Vercelli) (3313); in the provincia di Vercelli,0,AD 0,0,AD 0,;
Italy,,Biliemme,near Vercellae (Vercelli) (3313); in the provincia di Vercelli,0,AD 0,0,AD 0,;
Italy,,Clavesana,,0,AD 0,0,AD 0,"44.483685,7.9101925;"
Italy,,La Spezia,in the provincia della Spezia,0,AD 0,0,AD 0,"44.1024504,9.8240826;"
Italy,Alba Pompeia,Alba Pompeia,in the provincia di Cuneo,-199,BC 199,450,AD 450,"44.700835,8.035244;"
Italy,,Arguello,near Alba Pompeia (Alba) (31665); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Cairo Montenotte,northwest of Savo (Savona) (31864); southeast of Alba Pompeia (Alba) (31665); in the provincia di Savona,0,AD 0,0,AD 0,;
Italy,,Castino,near Alba Pompeia (Alba) (31665); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Cortemilia,near Alba Pompeia (Alba) (31665); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Gorrino,near Alba Pompeia (Alba) (31665); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Gorzegno,near Alba Pompeia (Alba) (31665); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,La Morra,near Alba Pompeia (Alba) (31665); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Millesimo,near Alba Pompeia (Alba) (31665); in the provincia di Savona,0,AD 0,0,AD 0,"44.3627263,8.2077843;"
Italy,,Mombarcaro,near Alba Pompeia (Alba) (31665); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Monesiglio,near Alba Pompeia (Alba) (31665); in the provincia di Cuneo,0,AD 0,0,AD 0,"44.4647126,8.119562;"
Italy,,Neive,near Alba Pompeia (Alba) (31665); in the provincia di Cuneo,0,AD 0,0,AD 0,"44.727198,8.1153678;"
Italy,Crixia,Crixia,in Val Bormida; near Alba Pompeia (Alba) (31665); in the provincia di Savona,300,AD 300,450,AD 450,;
Italy,,Rodello d'Alba,near Alba Pompeia (Alba) (31665); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Scaletta Uzzone,near Alba Pompeia (Alba) (31665); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Spigno Monferrato,near Aquae Statiellae (Acqui Terme) (31700); near Alba Pompeia (Alba) (31665); in the provincia di Alessandria,0,AD 0,0,AD 0,"44.54314,8.33395;"
Italy,,Torre Uzzone,near Alba Pompeia (Alba) (31665); in the provincia di Cuneo,0,AD 0,0,AD 0,"44.5389639,8.1928738;"
Italy,,Trezzo Tinella,near Alba Pompeia (Alba) (31665); in the provincia di Cuneo,0,AD 0,0,AD 0,"44.6775865,8.1077859;"
Italy,Albingaunum,Albingaunum,in the provincia di Savona,-199,BC 199,499,AD 499,"44.0484,8.21493;"
Italy,,Alassio,near Albingaunum (Albenga) (31683); in the provincia di Savona,0,AD 0,0,AD 0,;
Italy,,Borgio Verezzi,near Albingaunum (Albenga) (31683); in the provincia di Savona,0,AD 0,0,AD 0,;
Italy,Pagus Cerialis,Ceriale,near Albingaunum (Albenga) (31683); in the provincia di Savona,107,AD 107,114,AD 114,;
Italy,,Cervo,near Albingaunum (Albenga) (31683); in the provincia di Imperia,0,AD 0,0,AD 0,;
Italy,,Cisano sul Neva,near Albingaunum (Albenga) (31683); in the provincia di Savona,0,AD 0,0,AD 0,"44.0864066,8.1428977;"
Italy,,Pietra Ligure,near Albingaunum (Albenga) (31683); in the provincia di Genova,0,AD 0,0,AD 0,;
Italy,,Riva Ligure,near Albingaunum (Albenga) (31683); in the provincia di Savona,0,AD 0,0,AD 0,"43.8166667,7.8333333;"
Italy,,San Bartolomeo al Mare,near Albingaunum (Albenga) (31683); in the provincia di Imperia,0,AD 0,0,AD 0,"43.893036,8.045431;"
Italy,,Taggia,near Albingaunum (Albenga) (31683); in the provincia di Imperia,0,AD 0,0,AD 0,"43.8621898,7.8539797;"
Italy,,Villafaraldi,near Albingaunum (Albenga) (31683); in the provincia di Imperia,0,AD 0,0,AD 0,;
Italy,,Diano Marina,near Albingaunum (Albenga) (31683); in the provincia di Imperia,0,AD 0,0,AD 0,"43.9088641,8.0828024;"
Italy,,Bistagno,in the provincia di Alessandria,0,AD 0,0,AD 0,;
France,,Gorbio,ca. 22 km west of Album Intimilium (Ventimiglia) (3705); in the département Alpes-Maritimes,0,AD 0,0,AD 0,"43.774481,7.497540;"
France,,Bestagnes,near Monoikos (Monaco) (22423); near Album Intimilium (Ventimiglia) (3705); in the département Alpes-Maritimes,0,AD 0,0,AD 0,"43.757808,7.473754;"
Italy,,Bordighera,near Album Intimilium (Ventimiglia) (3705); in the provincia di Imperia,0,AD 0,0,AD 0,"43.7912366,7.6075864;"
Italy,,San Remo,near Album Intimilium (Ventimiglia) (3705); in the provincia di Imperia,0,AD 0,0,AD 0,"43.8159671,7.7760567;"
Italy,Aquae Statiellae - Aquae Tatelae,Aquae Statiellae,in the provincia di Alessandria,-199,BC 199,799,AD 799,"44.675532,8.470658;"
Italy,,Alice Bel Colle,near Aquae Statiellae (Acqui Terme) (31700); in the provincia di Alessandria,0,AD 0,0,AD 0,;
Italy,,Bubbio,near Aquae Statiellae (Acqui Terme) (31700); in the provincia di Asti,0,AD 0,0,AD 0,;
Italy,,Calamandrana,near Aquae Statiellae (Acqui Terme) (31700); in the provincia di Asti,0,AD 0,0,AD 0,;
Italy,,Canelli,near Aquae Statiellae (Acqui Terme) (31700); in the provincia di Asti,0,AD 0,0,AD 0,"44.8333333,8.3333333;"
Italy,,Cossano Belbo,near Aquae Statiellae (Acqui Terme) (31700); in the provincia di Cuneo,0,AD 0,0,AD 0,"44.6652628,8.1957515;"
Italy,,Mombaldone,near Aquae Statiellae (Acqui Terme) (31700); in the provincia di Asti,0,AD 0,0,AD 0,"44.5699242,8.332359;"
Italy,,Ponti,near Aquae Statiellae (Acqui Terme) (31700); in the provincia di Alessandria,0,AD 0,0,AD 0,"44.542548,8.3332648;"
Italy,,Roccaverano,near Aquae Statiellae (Acqui Terme) (31700); in the provincia di Asti,0,AD 0,0,AD 0,"44.5933939,8.2705351;"
Italy,,Rocchetta Palafea,near Aquae Statiellae (Acqui Terme) (31700); in the provincia di Asti,0,AD 0,0,AD 0,"44.7077299,9.0515278;"
Italy,,Santo Stefano Belbo,near Aquae Statiellae (Acqui Terme) (31700); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Strevi,near Aquae Statiellae (Acqui Terme) (31700); in the provincia di Alessandria,0,AD 0,0,AD 0,;
Italy,,Terzo,near Aquae Statiellae (Acqui Terme) (31700); in the provincia di Alessandria,0,AD 0,0,AD 0,;
Italy,,Vesime,near Aquae Statiellae (Acqui Terme) (31700); in the provincia di Asti,0,AD 0,0,AD 0,"44.6362062,8.2281932;"
Italy,Augusta Bagiennorum,Augusta Bagiennorum,in the provincia di Cuneo,-199,BC 199,299,AD 299,"44.544223,7.829491;"
Italy,,Dogliani,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Bastia Mondovì,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,"44.44194,7.89444;"
Italy,,Beinette,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,La Pra,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Castelletto Stura,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,"44.44383,7.63923;"
Italy,,Cherasco,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,"44.64345,7.85818;"
Italy,,Cissone,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Farigliano,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Magliano Alfieri,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Margarita,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Monastero di Vasco,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Mondovì,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,"44.35283,7.89964;"
Italy,,Morozzo,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,"44.42277,7.71006;"
Italy,,Narzole,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,"44.59441,7.86765;"
Italy,,Piozzo,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,"44.5127101,7.8910697;"
Italy,,Rocca Cigliè,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Roddino,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Salmour,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Sant'Albano Stura,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,"44.50759,7.72282;"
Italy,,Vicoforte,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,"44.36393,7.86264;"
Italy,,San Bernardo,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Carrù,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,"44.47967,7.87236;"
Italy,,Chiusa di Pesio,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Montanera,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Rifreddo,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,,Somano,near Augusta Bagiennorum (Bene Vagienna) (31715); in the provincia di Cuneo,0,AD 0,0,AD 0,;
Italy,Carreum Potentia - Carrium,Carreum Potentia,in the provincia di Torino,-199,BC 199,284,AD 284,"45.011441,7.822544;"
Italy,,Castelvecchio di Testona,near Carreum Potentia (Chieri) (31742); in the provincia di Torino,0,AD 0,0,AD 0,;
Italy,,Moncalieri,near Carreum Potentia (Chieri) (31742); in the provincia di Torino,0,AD 0,0,AD 0,;
Italy,,Moncucco Torinese,near Carreum Potentia (Chieri) (31742); in the provincia di Asti,0,AD 0,0,AD 0,"45.0649805,7.9331754;"
Italy,,Pecetto Torinese,near Carreum Potentia (Chieri) (31742); in the provincia di Torino,0,AD 0,0,AD 0,;
Italy,,Pino Torinese,near Carreum Potentia (Chieri) (31742); in the provincia di Torino,0,AD 0,0,AD 0,;
Italy,,Testona,near Moncalieri (31744); near Carreum Potentia (Chieri) (31742); in the provincia di Torino,0,AD 0,0,AD 0,;
Italy,Dertona,Dertona,in the provincia di Alessandria,-199,BC 199,799,AD 799,"44.897171,8.865452;"
Italy,,Volpedo,near Dertona (Tortona) (31749),0,AD 0,0,AD 0,"44.8894639,8.9836299;"
Italy,Forum Fulvii,Forum Fulvii,ca. 7 km southwest of Alessandria (31752); in the provincia di Alessandria,1,AD 1,450,AD 450,"44.8870284,8.5370929;"
Italy,,Alessandria,near Forum Fulvii (Villa del Foro) (31751); in the provincia di Alessandria,0,AD 0,0,AD 0,"44.90924,8.61007;"
Italy,,Valenza,ca. 11 km north of Alessandria (31752); in the provincia di Alessandria,0,AD 0,0,AD 0,"45.0122876,8.644111;"
Italy,,Bergamasco,near Forum Fulvii (Villa del Foro) (31751); in the provincia di Alessandria,0,AD 0,0,AD 0,;
Italy,,Bassignana,near Forum Fulvii (Villa del Foro) (31751); in the provincia di Alessandria,0,AD 0,0,AD 0,"45.0034736,8.7308723;"
Italy,,Montecastello,near Forum Fulvii (Villa del Foro) (31751); in the provincia di Alessandria,0,AD 0,0,AD 0,"44.9471128,8.6869361;"
